timestamp,emotion
0.0,Happy
10.041666666666666,No face detected
20.083333333333332,Happy
30.125,No face detected
40.166666666666664,Happy
50.208333333333336,Happy
60.25,No face detected
70.29166666666667,No face detected
80.33333333333333,No face detected
90.375,Surprised
